customerID;gender;SeniorCitizen;Partner;Dependents;PaperlessBilling;PaymentMethod;Contract;MonthlyCharges;churn;Tenure;DeviceProtection;InternetService;MultipleLines;OnlineBackup;OnlineSecurity;PhoneService;StreamingMovies;StreamingTV;TechSupport;MeanMonthlyCharge;MeanMonthlyUsage
9780-FKVVF;Male;0;No;No;Yes;Bank transfer (automatic);Month-to-month;59.15;0;6.045298671430625;No;DSL;No;No;Yes;Yes;Yes;No;No;61.29999999999999;2164.056
9782-LGXMC;Female;0;Yes;Yes;No;Bank transfer (automatic);Month-to-month;61.75;0;49.01948705312224;Yes;DSL;No;No;Yes;Yes;No;No;Yes;65.39489795918367;107.55965306122448
9786-IJYDL;Female;0;No;No;Yes;Mailed check;Two year;113.2;0;34.95759666522927;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;116.4617647058823;573.0381176470589
9786-YWNHU;Female;0;Yes;Yes;No;Mailed check;Two year;63.55;0;63.01566767284749;Yes;DSL;No;Yes;Yes;Yes;No;No;Yes;65.186507936508;659.4847777777777
9788-HNGUT;Male;0;Yes;No;Yes;Credit card (automatic);Two year;116.95;0;71.98505102774185;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;121.73309859154918;2030.0995774647897
9788-YTFGE;Male;0;No;No;Yes;Mailed check;Month-to-month;19.95;0;7.030945193946487;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.107142857142858;398.267
9793-WECQC;Male;0;No;No;No;Mailed check;Month-to-month;95.3;0;22.965563974619602;No;Fiber optic;No;Yes;No;Yes;Yes;Yes;No;99.16818181818181;6142.428
9795-NREXC;Female;0;Yes;No;Yes;Credit card (automatic);Two year;85.0;0;64.00131419536335;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Yes;88.73906249999999;905.6500625000001
9795-SHUHB;Female;0;Yes;Yes;Yes;Credit card (automatic);Two year;58.2;0;66.0383170085628;No;DSL;No;Yes;Yes;Yes;No;No;Yes;60.38484848484841;7550.378727272725
9795-VOWON;Male;0;No;No;Yes;Credit card (automatic);One year;24.35;0;7.030945193946487;No;DSL;No phone service;No;No;No;No;No;No;25.95;2715.3048571428567
9796-BPKIW;Male;1;No;No;Yes;Credit card (automatic);Month-to-month;69.95;0;8.049446600546213;No;Fiber optic;No;No;No;Yes;No;No;No;71.46249999999999;3048.0522499999997
9796-MVYXX;Female;1;No;No;No;Mailed check;Two year;39.7;0;13.996180619725251;Yes;DSL;No phone service;No;Yes;No;No;No;Yes;40.66153846153846;58.230846153846144
9798-DRYDS;Female;0;Yes;Yes;Yes;Mailed check;One year;61.95;0;17.018829955440562;Yes;DSL;Yes;No;No;Yes;No;No;Yes;63.1029411764706;2709.423823529412
9798-OPFEM;Female;0;No;No;Yes;Electronic check;Two year;21.1;0;46.029692601490794;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;21.958695652173926;5190.145391304348
9799-CAYJJ;Female;1;Yes;No;Yes;Electronic check;Month-to-month;69.3;0;2.0041479291155877;No;Fiber optic;No;No;No;Yes;No;No;No;69.3;649.5600000000002
9800-ONTFE;Female;0;Yes;Yes;Yes;Bank transfer (automatic);Month-to-month;75.8;0;22.045627220271463;No;Fiber optic;Yes;No;No;Yes;No;No;No;78.38181818181816;1693.5592727272726
9800-OUIGR;Male;0;Yes;Yes;No;Credit card (automatic);Two year;20.0;0;66.0383170085628;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.75454545454545;3311.510393939394
9801-GDWGV;Female;0;No;No;Yes;Electronic check;Month-to-month;103.45;1;39.03160229162817;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;No;109.62692307692305;1735.849897435898
9801-NOSHQ;Male;0;No;Yes;No;Mailed check;One year;19.8;0;22.965563974619602;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.390909090909098;2376.354363636364
9802-CAQUT;Female;0;Yes;Yes;No;Credit card (automatic);Two year;109.55;0;71.98505102774185;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;No;114.33028169014092;3296.8925633802814
9803-FTJCG;Male;0;Yes;Yes;Yes;Credit card (automatic);One year;66.85;0;70.96654962114212;No;DSL;Yes;Yes;Yes;Yes;No;No;Yes;69.21000000000002;1429.1398571428574
9804-ICWBG;Male;0;No;No;Yes;Electronic check;Month-to-month;69.9;1;1.0185014065997249;No;Fiber optic;No;No;No;Yes;No;No;No;69.9;5653.709000000002
9805-FILKB;Male;0;Yes;Yes;Yes;Bank transfer (automatic);One year;20.2;0;46.029692601490794;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.92826086956523;2849.1369130434773
9809-IMGCQ;Male;1;No;No;Yes;Electronic check;Month-to-month;96.7;1;22.012772336187602;No;Fiber optic;Yes;No;No;Yes;Yes;Yes;No;100.03636363636366;5860.753363636364
9812-GHVRI;Female;0;No;No;No;Bank transfer (automatic);Month-to-month;83.85;0;39.984393930060165;No;Fiber optic;Yes;No;No;Yes;Yes;No;No;87.05256410256405;3904.532333333333
9814-AOUDH;Male;0;No;No;No;Credit card (automatic);Two year;19.5;0;53.02778291135341;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.19622641509434;850.9630377358492
9817-APLHW;Male;0;No;No;No;Electronic check;Month-to-month;25.0;0;11.992032690609664;No internet service;No;Yes;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;25.954545454545453;1257.0179999999998
9818-XQCUV;Female;0;No;No;No;Mailed check;Month-to-month;20.35;0;2.0041479291155877;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;23.35;1666.991
9819-FBNSV;Male;1;Yes;No;Yes;Bank transfer (automatic);Month-to-month;72.25;0;36.99459947842872;No;Fiber optic;No;No;No;Yes;No;No;No;74.975;1007.3155555555554
9820-RMCQV;Female;0;No;No;No;Credit card (automatic);Month-to-month;48.55;1;11.006386168093801;No;DSL;No;No;Yes;Yes;No;No;No;49.16818181818182;1945.736
9821-BESNZ;Male;0;No;No;Yes;Electronic check;One year;104.25;0;66.0383170085628;No;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Yes;107.51666666666667;759.0639090909089
9821-POOTN;Male;0;Yes;No;Yes;Electronic check;Month-to-month;75.2;1;35.02330643339699;No;Fiber optic;Yes;No;No;Yes;No;No;No;78.72571428571428;4669.2651428571435
9822-BIIGN;Male;0;Yes;Yes;No;Electronic check;Month-to-month;71.85;0;53.02778291135341;No;DSL;Yes;No;Yes;Yes;Yes;No;Yes;73.86698113207542;1366.2144528301885
9822-OAOVB;Female;0;No;No;Yes;Electronic check;Month-to-month;55.45;0;1.0185014065997249;No;DSL;No;No;No;Yes;Yes;No;No;55.45;4890.076
9822-WMWVG;Female;0;No;No;Yes;Electronic check;Month-to-month;106.5;0;41.00289533665989;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;Yes;109.5512195121951;236.58141463414634
9823-EALYC;Male;0;Yes;Yes;Yes;Bank transfer (automatic);Two year;80.85;0;71.98505102774185;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;Yes;83.53591549295781;1227.2033943661972
9824-BEMCV;Male;0;Yes;Yes;Yes;Electronic check;Month-to-month;69.0;1;17.051684839524427;No;Fiber optic;No;No;No;Yes;No;No;No;70.58823529411765;3405.425823529412
9824-QCJPK;Male;0;Yes;No;No;Mailed check;One year;20.0;0;35.97609807182899;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.86;302.1417142857142
9825-YCXWZ;Female;1;No;No;Yes;Bank transfer (automatic);One year;101.1;0;41.00289533665989;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Yes;103.85365853658533;1318.0582439024388
9828-AOQLM;Female;0;Yes;Yes;Yes;Electronic check;Month-to-month;45.7;1;1.0185014065997249;No;DSL;No;No;No;Yes;No;No;No;45.7;243.829
9828-QHFBK;Male;0;No;No;Yes;Electronic check;Month-to-month;51.15;0;23.984065381219327;No;DSL;No;No;Yes;Yes;No;No;No;52.95;1073.354391304348
9830-ECLEN;Male;0;Yes;Yes;No;Mailed check;One year;50.0;0;58.05458017618432;Yes;DSL;No phone service;Yes;Yes;No;No;Yes;No;52.279310344827586;412.84231034482764
9831-BPFRI;Female;0;Yes;Yes;Yes;Electronic check;One year;89.55;1;39.03160229162817;Yes;Fiber optic;Yes;Yes;No;Yes;No;No;Yes;94.57564102564106;564.2481538461539
9833-TGFHX;Male;0;Yes;Yes;No;Electronic check;One year;97.1;0;42.021396743259615;No;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;No;102.09999999999998;356.07995238095236
9835-ZIITK;Male;1;Yes;No;Yes;Electronic check;One year;110.85;1;66.0383170085628;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Yes;116.96969696969704;5020.07978787879
9837-BMCLM;Male;0;No;No;Yes;Electronic check;Month-to-month;78.5;1;3.0226493357153124;No;Fiber optic;No;No;No;Yes;No;Yes;No;85.10000000000001;164.91733333333335
9837-FWLCH;Male;0;Yes;Yes;Yes;Electronic check;Month-to-month;19.2;0;11.992032690609664;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;19.745454545454542;3429.228090909091
9838-BFCQT;Male;0;Yes;Yes;No;Mailed check;Two year;26.1;0;71.98505102774185;No internet service;No;Yes;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;27.07746478873236;4576.45738028169
9839-ETQOE;Male;0;No;Yes;Yes;Electronic check;Month-to-month;40.45;0;43.00704326577548;Yes;DSL;No phone service;Yes;Yes;No;No;No;No;41.99418604651165;1068.6658372093023
9840-DVNDC;Male;0;No;No;Yes;Credit card (automatic);Month-to-month;80.5;1;6.045298671430625;No;Fiber optic;No;No;No;Yes;No;Yes;No;88.26666666666665;4281.318
9840-EFJQB;Female;0;No;No;No;Electronic check;Month-to-month;74.35;0;1.0185014065997249;No;Fiber optic;No;Yes;No;Yes;No;No;No;79.85;4549.687
9842-EFSYY;Female;0;No;Yes;Yes;Mailed check;Month-to-month;57.2;0;4.008295858231175;Yes;DSL;No phone service;Yes;Yes;No;Yes;Yes;No;62.45;257.1325
9844-FELAJ;Female;1;Yes;Yes;Yes;Electronic check;One year;107.9;0;70.04661286679398;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Yes;113.25714285714275;1172.0585714285714
9845-PEEKO;Female;1;No;No;Yes;Credit card (automatic);Two year;79.2;0;58.97451693053245;No;Fiber optic;Yes;Yes;No;Yes;No;No;No;80.98103448275853;4.551862068965516
9845-QOMAD;Male;0;Yes;Yes;No;Mailed check;One year;19.75;0;13.996180619725251;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.11923076923077;258.0576153846154
9846-GKXAS;Female;0;No;No;Yes;Bank transfer (automatic);Month-to-month;90.8;1;9.067948007145937;No;Fiber optic;No;No;No;Yes;Yes;Yes;No;90.97777777777776;2590.5969999999998
9847-HNVGP;Male;0;No;No;No;Mailed check;One year;19.95;0;17.018829955440562;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.514705882352935;20.57835294117647
9848-JQJTX;Male;0;No;No;Yes;Bank transfer (automatic);Two year;100.9;0;71.98505102774185;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;No;104.67605633802805;1465.6005492957745
9850-OWRHQ;Female;0;Yes;No;Yes;Credit card (automatic);Month-to-month;74.1;1;2.9897944516314503;No;Fiber optic;Yes;No;No;Yes;No;No;No;79.35;692.4019999999998
9851-KIELU;Male;0;No;No;Yes;Electronic check;Month-to-month;110.1;1;10.020739645577939;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Yes;122.22;9112.529
9851-QXEEQ;Male;0;No;No;Yes;Electronic check;Month-to-month;104.7;1;41.03575022074375;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;No;108.38292682926823;4332.727439024388
9853-JFZDU;Female;0;Yes;No;No;Electronic check;Month-to-month;56.85;0;34.95759666522927;No;DSL;No;Yes;No;Yes;No;No;Yes;59.17352941176468;66.53270588235296
9860-LISIZ;Female;0;No;No;No;Mailed check;Month-to-month;20.35;0;34.037659910881125;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;21.252941176470593;3750.3115882352936
9861-PDSZP;Female;0;No;No;Yes;Credit card (automatic);Two year;108.05;0;71.98505102774185;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Yes;113.41478873239443;1565.5607746478872
9862-KJTYK;Male;0;No;Yes;Yes;Credit card (automatic);Month-to-month;25.35;0;19.022977884556152;No;DSL;No phone service;No;No;No;No;No;No;26.08157894736843;424.25731578947364
9863-JZAIC;Male;0;No;No;No;Mailed check;Month-to-month;55.0;1;35.02330643339699;No;DSL;No;No;No;Yes;No;Yes;No;57.31142857142857;4304.454428571428
9866-OCCKE;Female;1;Yes;No;Yes;Mailed check;Two year;109.75;0;71.98505102774185;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Yes;116.31478873239439;1031.283704225352
9866-QEVEE;Male;0;No;No;Yes;Bank transfer (automatic);Month-to-month;86.0;1;19.022977884556152;No;Fiber optic;Yes;No;No;Yes;Yes;No;No;90.7421052631579;2389.8024736842103
9867-JCZSP;Female;0;Yes;Yes;No;Mailed check;One year;20.75;0;17.018829955440562;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;21.538235294117644;561.3468235294117
9867-NNXLC;Female;0;No;No;Yes;Mailed check;Month-to-month;20.05;0;22.045627220271463;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.890909090909094;528.3778181818182
9867-XOBQA;Female;0;No;Yes;No;Mailed check;Two year;53.15;0;21.027125813671738;Yes;DSL;No phone service;Yes;Yes;No;No;Yes;Yes;54.83095238095238;1064.420619047619
9871-ELEYA;Female;0;No;Yes;No;Credit card (automatic);Two year;67.65;0;34.037659910881125;Yes;DSL;No;No;Yes;Yes;No;Yes;Yes;71.77647058823533;420.8790000000001
9873-MNDKV;Female;0;No;No;Yes;Mailed check;Month-to-month;44.65;0;10.973531284009939;No;DSL;No;No;No;Yes;No;No;No;48.21999999999999;746.3000000000001
9874-QLCLH;Female;0;Yes;Yes;Yes;Electronic check;Month-to-month;104.2;1;16.95312018727284;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;No;107.51875000000003;2606.6686250000002
9878-TNQGW;Male;0;No;No;Yes;Electronic check;Month-to-month;80.95;1;2.0041479291155877;No;Fiber optic;No;No;No;Yes;Yes;No;No;92.55;4820.908
9880-TDQAC;Female;0;Yes;Yes;Yes;Electronic check;Two year;60.0;0;71.98505102774185;Yes;DSL;No phone service;Yes;No;No;Yes;Yes;Yes;61.74647887323944;3030.86138028169
9881-VCZEP;Female;0;Yes;No;No;Electronic check;Month-to-month;54.1;0;25.002566787819053;No;DSL;Yes;Yes;No;Yes;No;No;No;57.13999999999998;1188.5942
9885-AIBVB;Male;0;Yes;No;Yes;Electronic check;Month-to-month;85.8;0;29.010862646050228;Yes;Fiber optic;Yes;Yes;No;Yes;No;No;No;88.67586206896554;1057.8719655172415
9885-MFVSU;Female;0;Yes;Yes;Yes;Credit card (automatic);Two year;46.35;0;34.95759666522927;No;DSL;No phone service;No;Yes;No;No;Yes;Yes;49.07352941176469;37.27158823529412
9888-ZCUMM;Male;0;Yes;Yes;Yes;Bank transfer (automatic);Two year;60.05;0;64.00131419536335;Yes;DSL;No phone service;No;Yes;No;Yes;Yes;Yes;62.356250000000045;1358.9469062499998
9889-TMAHG;Male;1;No;No;No;Credit card (automatic);Month-to-month;100.3;1;8.049446600546213;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;Yes;101.3625;4620.29375
9891-NQDBD;Female;0;Yes;No;No;Mailed check;One year;25.55;0;27.992361239450503;No internet service;No;Yes;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;26.35;349.4637777777778
9894-EZEWG;Female;0;No;No;Yes;Credit card (automatic);Month-to-month;74.3;1;1.0185014065997249;No;Fiber optic;No;Yes;No;Yes;No;No;No;74.3;6110.73
9894-QMIMJ;Female;0;No;No;No;Bank transfer (automatic);One year;55.8;0;22.965563974619602;Yes;DSL;No;Yes;No;Yes;No;No;No;56.981818181818156;2637.1168181818175
9895-VFOXH;Female;0;No;No;No;Mailed check;Month-to-month;24.4;0;1.0185014065997249;No;DSL;No phone service;No;No;No;No;No;No;24.4;591.509
9896-UYMIE;Male;0;No;No;Yes;Bank transfer (automatic);One year;114.3;0;66.0383170085628;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;118.82575757575766;1545.015333333333
9897-KXHCM;Female;0;Yes;Yes;Yes;Electronic check;Month-to-month;80.3;1;3.0226493357153124;No;Fiber optic;No;No;No;Yes;Yes;No;No;84.2;4157.464666666667
9898-KZQDZ;Female;1;Yes;Yes;Yes;Credit card (automatic);Month-to-month;94.55;1;39.951539045976304;No;Fiber optic;Yes;No;No;Yes;Yes;Yes;No;98.83461538461545;3968.8994871794866
9903-LYSAB;Male;0;Yes;No;Yes;Electronic check;Month-to-month;73.15;0;18.037331362040288;No;Fiber optic;Yes;No;No;Yes;No;No;No;75.95555555555558;1988.4254444444446
9904-EHEVJ;Female;1;Yes;Yes;Yes;Mailed check;Month-to-month;91.35;0;32.03351198176554;Yes;Fiber optic;Yes;No;No;Yes;No;Yes;No;93.41562499999995;948.4814375000002
9906-NHHVC;Female;1;No;No;Yes;Bank transfer (automatic);Two year;53.5;0;65.01981560196307;Yes;DSL;No phone service;Yes;No;No;Yes;Yes;No;56.161538461538456;255.16615384615395
9907-SWKKF;Female;1;No;No;No;Mailed check;Month-to-month;25.05;1;1.0185014065997249;No;DSL;No phone service;No;No;No;No;No;No;26.55;36.527
9909-DFRJA;Female;0;No;No;Yes;Bank transfer (automatic);One year;95.85;0;25.988213310334913;Yes;Fiber optic;No;No;Yes;Yes;Yes;No;Yes;98.58199999999997;2008.8996
9909-IDLEK;Male;0;Yes;Yes;No;Mailed check;Month-to-month;96.8;0;20.041479291155877;No;Fiber optic;Yes;Yes;No;Yes;No;Yes;Yes;99.29499999999997;1702.8460000000002
9912-GVSEQ;Female;1;Yes;No;Yes;Electronic check;Month-to-month;93.85;1;26.021068194418778;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;No;No;97.52307692307689;1744.7143846153847
9912-OMZDS;Female;0;Yes;Yes;Yes;Electronic check;One year;106.15;0;58.97451693053245;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;No;110.90172413793097;2748.4660000000003
9916-AYHTC;Male;0;No;No;No;Credit card (automatic);Two year;19.85;0;48.000985646522516;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.602083333333344;2880.3759583333335
9917-KWRBE;Female;0;Yes;Yes;Yes;Credit card (automatic);One year;78.35;0;41.00289533665989;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;No;80.9256097560975;3845.651439024392
9919-FZDED;Male;1;Yes;No;Yes;Credit card (automatic);Two year;84.1;0;71.98505102774185;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;No;87.8802816901409;1207.2866619718309
9919-KNPOO;Female;0;Yes;No;Yes;Electronic check;Month-to-month;94.3;0;21.027125813671738;No;Fiber optic;Yes;No;No;Yes;Yes;Yes;No;98.11904761904759;88.07242857142857
9919-YLNNG;Female;0;No;No;Yes;Bank transfer (automatic);Month-to-month;103.8;0;42.021396743259615;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Yes;105.88333333333341;1487.036190476191
9921-EZKBY;Male;0;No;Yes;Yes;Bank transfer (automatic);Month-to-month;95.3;0;33.0191585042814;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;No;No;101.27878787878791;1118.2281515151517
9921-QFQUL;Female;0;Yes;No;No;Mailed check;Month-to-month;90.15;0;22.965563974619602;Yes;Fiber optic;Yes;No;No;Yes;Yes;No;No;94.2318181818182;565.8218181818181
9921-ZVRHG;Female;0;No;No;Yes;Electronic check;Month-to-month;80.45;1;14.029035503809114;Yes;Fiber optic;Yes;No;No;Yes;No;No;No;83.93571428571431;2126.0064285714284
9924-JPRMC;Male;0;No;No;Yes;Electronic check;Two year;118.2;0;71.98505102774185;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;121.96197183098583;317.0044647887325
9926-PJHDQ;Female;0;Yes;Yes;Yes;Bank transfer (automatic);Two year;76.8;0;71.98505102774185;Yes;DSL;Yes;No;No;Yes;Yes;Yes;No;79.04507042253529;4239.410647887325
9927-DSWDF;Male;0;Yes;No;Yes;Electronic check;Month-to-month;104.6;0;22.045627220271463;No;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Yes;107.93636363636361;2975.858545454545
9928-BZVLZ;Female;0;No;No;No;Mailed check;Two year;49.85;0;11.992032690609664;Yes;DSL;No phone service;No;Yes;No;Yes;No;Yes;54.32272727272728;6067.531272727272
9929-PLVPA;Female;0;No;Yes;No;Credit card (automatic);Month-to-month;20.4;0;4.008295858231175;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.4;439.4135
9931-DCEZH;Male;0;No;Yes;Yes;Credit card (automatic);One year;54.4;0;27.992361239450503;No;DSL;No;Yes;No;Yes;No;No;Yes;55.82592592592595;8039.611555555555
9931-KGHOA;Female;0;Yes;No;No;Bank transfer (automatic);Month-to-month;55.0;0;46.029692601490794;No;DSL;Yes;No;Yes;Yes;No;No;No;57.55434782608695;2921.4543043478257
9932-WBWIK;Male;0;No;No;No;Mailed check;Month-to-month;20.35;0;10.973531284009939;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.499999999999996;274.29900000000004
