customerID;gender;SeniorCitizen;Partner;Dependents;PaperlessBilling;PaymentMethod;contractID;Contract;MonthlyCharges;StartDate;EndDate;churn
7799-LGRDP;Female;0;No;No;Yes;Credit card (automatic);JhE3rvBZiU;Two year;25.7;2016-06-01;;0
7801-CEDNV;Male;0;Yes;No;No;Credit card (automatic);HucURUCLFR;One year;48.7;2017-10-01;;0
7801-KICAO;Female;0;No;No;Yes;Electronic check;726c59eKM8;Month-to-month;74.15;2018-07-01;;0
7802-EFKNY;Male;0;Yes;No;Yes;Electronic check;G6MmQZbacH;Month-to-month;24.95;2020-05-01;2020-10-01;1
7803-XOCCZ;Female;0;Yes;Yes;Yes;Bank transfer (automatic);EitrTpYJBq;Month-to-month;84.05;2015-09-01;;0
7808-DVWEP;Male;0;Yes;No;No;Bank transfer (automatic);JskyJXAbRL;Month-to-month;20.0;2019-10-01;;0
7811-JIVPF;Female;0;No;No;No;Credit card (automatic);GSsKZTWi9X;Month-to-month;49.7;2018-02-01;;0
7812-FZHPE;Female;0;Yes;Yes;No;Mailed check;JzZEXw6fMK;Month-to-month;24.1;2018-12-01;2020-05-01;1
7813-TKCVO;Female;0;Yes;No;No;Mailed check;JZjycjctst;One year;20.35;2018-05-01;;0
7813-ZGGAW;Male;1;No;No;Yes;Bank transfer (automatic);3V7ETvugpc;Month-to-month;96.6;2017-06-01;;0
7814-LEEVE;Female;0;Yes;No;Yes;Bank transfer (automatic);9SSSaoMJJc;Month-to-month;20.3;2019-12-01;;0
7815-PDTHL;Male;0;No;No;Yes;Mailed check;HYPMkgXPyR;Two year;20.2;2017-02-01;;0
7816-VGHTO;Female;0;Yes;Yes;No;Mailed check;KHUSpABeLE;Two year;40.55;2019-07-01;;0
7817-BOQPW;Female;0;No;No;Yes;Electronic check;9Xgxdd9dwW;Month-to-month;75.55;2020-10-01;2020-12-01;1
7817-OMJNA;Male;0;No;No;No;Bank transfer (automatic);8RQf48ajMT;One year;20.4;2018-11-01;;0
7820-ZYGNY;Male;0;No;No;No;Credit card (automatic);66GzGxXzao;One year;90.45;2014-10-01;;0
7821-DPRQE;Male;0;Yes;No;Yes;Electronic check;Ka3icnMoum;Month-to-month;107.7;2014-05-01;;0
7823-JSOAG;Male;0;No;No;No;Electronic check;6WYpV9qsgM;Month-to-month;74.5;2019-10-01;;0
7824-PANSQ;Male;0;No;No;No;Bank transfer (automatic);HJkBNrFH8X;Month-to-month;80.65;2015-03-01;;0
7825-ECJRF;Female;0;No;No;Yes;Electronic check;HKACj2Aaep;Month-to-month;106.6;2019-05-01;2020-12-01;1
7825-GKXMW;Female;0;No;No;No;Electronic check;5kbZNfuqWm;Month-to-month;45.8;2020-04-01;2020-05-01;1
7826-VVKWT;Female;1;Yes;Yes;Yes;Electronic check;KZ3bU5R7AP;Two year;96.55;2018-01-01;;0
7831-QGOXH;Female;0;No;No;Yes;Electronic check;yChBicPM5A;Month-to-month;85.2;2018-10-01;2020-04-01;1
7833-PKIHD;Male;0;Yes;Yes;Yes;Bank transfer (automatic);4B9pA7NgKM;One year;76.4;2015-10-01;;0
7838-LAZFO;Male;0;Yes;No;No;Bank transfer (automatic);5zjyqk4JsM;One year;78.8;2016-04-01;;0
7839-NUIAA;Female;0;Yes;Yes;No;Electronic check;6j3aur5jUw;Month-to-month;59.8;2014-12-01;;0
7839-QRKXN;Female;0;No;No;Yes;Mailed check;JCxH94ihpY;Month-to-month;20.2;2020-09-01;2020-10-01;1
7841-FCRQD;Female;0;Yes;No;Yes;Credit card (automatic);4oykcCvVWG;One year;53.75;2017-04-01;;0
7841-TZDMQ;Male;0;No;No;Yes;Credit card (automatic);JSmnV2rZwY;Month-to-month;46.0;2020-04-01;2020-06-01;1
7845-URHJN;Female;0;Yes;No;No;Bank transfer (automatic);3eydn7MduV;Month-to-month;20.15;2019-05-01;2020-01-01;1
7850-THJMU;Female;0;Yes;Yes;No;Credit card (automatic);7x48YvDuk6;Two year;19.65;2017-11-01;;0
7850-VWJUU;Female;0;No;No;Yes;Bank transfer (automatic);E4ynugarpT;Month-to-month;75.0;2018-02-01;;0
7851-FLGGQ;Male;0;No;No;Yes;Mailed check;GLn94kA4Lv;Month-to-month;44.65;2020-10-01;2020-11-01;1
7851-WZEKY;Female;0;No;No;Yes;Electronic check;4tmS6oaQwc;Month-to-month;95.15;2019-12-01;2020-02-01;1
7852-LECYP;Male;1;Yes;No;No;Credit card (automatic);D5YDYimayc;Month-to-month;93.8;2018-12-01;;0
7853-GVUDZ;Female;0;Yes;Yes;Yes;Credit card (automatic);J4wHvrR84M;Month-to-month;20.15;2020-08-01;2020-09-01;1
7853-OETYL;Female;0;Yes;No;Yes;Electronic check;kVMNsuj2rM;Month-to-month;29.05;2019-09-01;;0
7853-WNZSY;Male;0;No;No;Yes;Credit card (automatic);CiWSnsJfj8;Month-to-month;19.75;2019-12-01;;0
7854-EDSSA;Male;0;No;No;No;Electronic check;E44xKU5PCD;Month-to-month;59.0;2019-01-01;2020-11-01;1
7854-EKTJL;Female;0;No;Yes;Yes;Electronic check;9AHDEAg935;Month-to-month;19.6;2020-02-01;2020-04-01;1
7854-FOKSF;Male;0;No;No;No;Electronic check;bCGpdsdYfR;Month-to-month;35.9;2020-07-01;2020-08-01;1
7855-DIWPO;Female;0;No;No;Yes;Electronic check;7Bdr3smVYC;Month-to-month;68.65;2018-04-01;;0
7856-GANIL;Male;1;Yes;No;Yes;Bank transfer (automatic);jpHwsC3GsG;One year;98.7;2016-04-01;;0
7858-GTZSP;Female;0;No;No;Yes;Electronic check;JiU9ubm978;Month-to-month;86.55;2019-01-01;;0
7860-KSUGX;Male;0;Yes;Yes;No;Credit card (automatic);CcnW7d7kRt;Two year;64.45;2014-01-01;;0
7860-UXCRM;Male;0;Yes;Yes;No;Credit card (automatic);EynDPXVuy4;Two year;74.5;2014-10-01;;0
7861-UVUFT;Female;0;Yes;No;Yes;Electronic check;uzbzBBP6fK;Month-to-month;84.3;2018-11-01;2020-02-01;1
7868-BGSZA;Male;0;Yes;No;Yes;Electronic check;8ief7WyrBv;One year;80.2;2016-06-01;;0
7868-TMWMZ;Female;1;Yes;No;Yes;Bank transfer (automatic);EqCCwLP2GJ;Two year;110.0;2015-01-01;;0
7869-ZYDST;Male;0;Yes;No;Yes;Credit card (automatic);5p6vbpZgK7;Month-to-month;59.05;2017-06-01;;0
7872-BAAZR;Female;0;Yes;Yes;No;Bank transfer (automatic);HBg3mk3ycd;One year;19.55;2015-08-01;;0
7872-RDDLZ;Female;1;No;No;No;Electronic check;CVHATCvUD2;Month-to-month;54.9;2014-06-01;;0
7873-CVMAW;Male;0;No;No;No;Credit card (automatic);CLTFuYgKDx;Two year;88.55;2014-01-01;;0
7874-ECPQJ;Female;0;No;Yes;Yes;Bank transfer (automatic);82pYRECUzx;Month-to-month;20.05;2019-09-01;;0
7876-AEHIG;Female;0;No;Yes;No;Bank transfer (automatic);J226yWdGM8;One year;60.15;2015-10-01;;0
7876-BEUTG;Female;0;No;No;Yes;Mailed check;GKZW3ZEAF8;Month-to-month;48.8;2018-10-01;;0
7876-DNYAP;Female;0;Yes;Yes;No;Credit card (automatic);7ddx9Kh3aj;Two year;19.8;2014-04-01;;0
7878-JGDKK;Male;0;No;No;No;Mailed check;6AQYp9tvWD;Month-to-month;44.55;2019-09-01;;0
7878-RTCZG;Female;0;No;No;No;Mailed check;KZRVchKrbg;Month-to-month;19.9;2019-12-01;;0
7879-CGSFV;Male;0;No;No;Yes;Mailed check;BM4dPtuojc;One year;100.9;2015-06-01;;0
7880-XSOJX;Male;0;No;No;No;Mailed check;DxWMcNqVpy;Month-to-month;42.4;2019-09-01;;0
7881-EVUAD;Female;0;No;No;Yes;Electronic check;Ck9JCt5PnD;Month-to-month;42.6;2020-05-01;2020-07-01;1
7881-INRLC;Male;0;No;No;Yes;Credit card (automatic);DwwMDqA86z;Month-to-month;100.85;2016-10-01;2020-07-01;1
7883-ROJOC;Female;0;Yes;No;No;Mailed check;DpWV7xwepe;Month-to-month;44.9;2018-06-01;;0
7890-VYYWG;Male;1;Yes;No;Yes;Mailed check;Es85Z8CWQD;Month-to-month;36.45;2020-02-01;2020-05-01;1
7892-POOKP;Female;0;Yes;No;Yes;Electronic check;C5h3cWpUUR;Month-to-month;104.8;2018-08-01;2020-12-01;1
7892-QVYKW;Female;0;Yes;Yes;No;Electronic check;AKTYxQbgsk;Month-to-month;85.6;2018-02-01;;0
7893-IXHRQ;Male;0;No;No;No;Electronic check;EYh74HxXMz;Month-to-month;20.55;2020-09-01;2020-10-01;1
7895-VONWT;Female;0;No;No;Yes;Electronic check;94DoozHUys;Month-to-month;48.25;2017-12-01;;0
7898-PDWQE;Male;0;Yes;No;No;Credit card (automatic);9afdzpZeBk;Two year;80.4;2014-02-01;;0
7901-HXJVA;Male;0;No;No;No;Electronic check;R5Gnqz4JPQ;Month-to-month;76.45;2018-11-01;;0
7901-IIDQV;Male;0;No;No;No;Bank transfer (automatic);7q4RvoFCU8;One year;54.6;2018-01-01;;0
7901-TBKJX;Male;1;No;No;Yes;Electronic check;PAProDnTLt;Month-to-month;101.05;2015-05-01;;0
7903-CMPEY;Male;1;Yes;No;Yes;Electronic check;KKN7JWCK4T;Month-to-month;80.3;2020-06-01;2020-07-01;1
7905-NJMXS;Male;1;Yes;No;No;Electronic check;H8uDW8gzXr;Month-to-month;64.2;2019-06-01;;0
7905-TVXTA;Female;0;No;No;Yes;Electronic check;8vDutzQcqj;Month-to-month;64.35;2019-08-01;;0
7908-QCBCA;Female;0;Yes;No;Yes;Mailed check;GCZZhrNDpH;Month-to-month;69.4;2020-11-01;2020-12-01;1
7909-FIOIY;Female;0;Yes;Yes;Yes;Mailed check;CbeL89KeGq;Month-to-month;24.85;2018-06-01;;0
7912-SYRQT;Female;0;No;No;Yes;Bank transfer (automatic);DvGgmbXC2J;Month-to-month;75.1;2020-01-01;2020-08-01;1
7916-VCCPB;Female;0;Yes;Yes;No;Bank transfer (automatic);Eh6PS3LcPh;Month-to-month;73.25;2018-09-01;;0
7919-ZODZZ;Female;0;Yes;Yes;Yes;Mailed check;DMPddht2Cz;One year;65.9;2019-03-01;;0
7921-BEPCI;Female;0;No;No;No;Bank transfer (automatic);DFRf9RqcXH;Two year;59.75;2014-01-01;;0
7921-LMDFQ;Male;1;No;No;Yes;Bank transfer (automatic);Fcag3icuQt;One year;94.0;2015-10-01;;0
7923-IYJWY;Male;1;No;No;Yes;Credit card (automatic);Qpxq3x8Mfp;Two year;116.1;2014-06-01;;0
7924-GJZFI;Female;1;Yes;No;Yes;Electronic check;BTXMzdydki;Month-to-month;69.3;2017-12-01;;0
7925-PNRGI;Female;0;Yes;Yes;No;Mailed check;Ec9V6GqEXS;Month-to-month;81.3;2016-04-01;;0
7926-IJOOU;Male;0;No;No;No;Credit card (automatic);4yF2gTTcJk;Month-to-month;19.3;2019-12-01;;0
7927-AUXBZ;Female;0;No;No;No;Electronic check;Hg3k5vZwkn;Month-to-month;85.15;2018-04-01;2020-10-01;1
7928-VJYAB;Male;0;Yes;Yes;No;Electronic check;DpiDBwGX8v;Month-to-month;90.6;2019-02-01;;0
7929-DMBCV;Female;0;Yes;No;Yes;Mailed check;K8A2UeU4qR;Month-to-month;81.0;2018-05-01;;0
7929-SKFGK;Male;0;Yes;No;No;Credit card (automatic);FyUzVhHcV8;Two year;114.3;2014-03-01;;0
7931-PXHFC;Male;0;No;No;Yes;Mailed check;KRh5dRmFXz;One year;62.3;2017-04-01;2020-06-01;1
7932-WPTDS;Female;1;Yes;No;Yes;Electronic check;J7bxjHawWo;Month-to-month;24.8;2020-02-01;2020-03-01;1
7938-OUHIO;Male;0;No;No;Yes;Electronic check;Jop6jwqXBK;Month-to-month;98.7;2020-07-01;2020-10-01;1
7940-UQQUG;Female;0;Yes;Yes;Yes;Bank transfer (automatic);L2ruf3kmqG;One year;104.4;2014-09-01;;0
7941-RCJOW;Male;0;No;No;Yes;Credit card (automatic);8R7JxzA5tj;Two year;19.55;2014-08-01;;0
7943-RQCHR;Female;0;No;No;Yes;Electronic check;6jeKuFZrwT;Month-to-month;94.75;2019-10-01;2020-07-01;1
7945-HLKEA;Female;0;No;No;No;Electronic check;8AX28REYGq;One year;64.75;2015-01-01;;0
7945-PRBVF;Male;0;No;No;No;Bank transfer (automatic);KWsymSn8p7;Two year;21.45;2017-02-01;;0
7950-XWOVN;Male;0;No;No;No;Mailed check;CXNg3RbAqE;Month-to-month;34.7;2019-02-01;;0
7951-QKZPL;Female;0;Yes;Yes;Yes;Mailed check;7AzXDoiLXP;Two year;24.5;2017-12-01;2020-09-01;1
7951-VRDVK;Female;0;No;No;No;Bank transfer (automatic);ECkdPePQyK;One year;85.85;2017-01-01;;0
7952-OBOYL;Male;0;No;No;Yes;Mailed check;AhD8gFxznK;Month-to-month;89.85;2019-10-01;;0
7954-MLBUN;Male;0;No;No;No;Bank transfer (automatic);4UuGWjc7nc;Two year;99.45;2017-06-01;;0
7956-XQWGU;Male;0;No;No;Yes;Credit card (automatic);4v32JPjcUF;Month-to-month;19.4;2017-10-01;;0
7957-RYHQD;Female;1;No;No;Yes;Credit card (automatic);BpgSje8gZ2;Month-to-month;79.2;2017-03-01;2020-07-01;1
7963-GQRMY;Female;0;Yes;Yes;No;Mailed check;3Qw9q5V7s6;Month-to-month;44.3;2020-02-01;2020-05-01;1
7963-SHNDT;Female;0;No;No;No;Mailed check;5bQG5BqX9k;Two year;39.1;2015-09-01;;0
7964-VEXDG;Male;0;No;Yes;No;Electronic check;DXcKB34FkG;Month-to-month;80.35;2018-04-01;;0
7964-YESJC;Female;0;Yes;No;No;Mailed check;GBJpLSpbqr;Month-to-month;66.3;2018-01-01;;0
7964-ZRKKG;Male;0;Yes;No;Yes;Bank transfer (automatic);n5qVBEbGjL;One year;88.4;2014-06-01;;0
7966-YOTQW;Male;0;No;No;Yes;Credit card (automatic);BTAPtfdtgt;Month-to-month;54.5;2019-03-01;;0
7967-HYCDE;Male;0;No;No;No;Bank transfer (automatic);328G2SdyEP;Month-to-month;70.7;2019-05-01;;0
7968-QUXNS;Male;0;No;No;No;Mailed check;9nR25CBWYy;Month-to-month;18.95;2019-07-01;;0
7969-AULMZ;Female;0;No;No;Yes;Electronic check;ApBjU5eNNz;Month-to-month;97.35;2019-01-01;2020-10-01;1
7969-FFOWG;Male;0;Yes;Yes;No;Mailed check;GeCcg3t8sg;Two year;19.9;2014-08-01;;0
7971-HLVXI;Male;0;Yes;Yes;Yes;Credit card (automatic);KvHkfEK4kg;Two year;84.5;2014-01-01;;0
7973-DZRKH;Female;0;No;Yes;Yes;Credit card (automatic);7yT6PKy2u5;Two year;90.95;2014-07-01;;0
7975-JMZNT;Male;0;Yes;No;No;Bank transfer (automatic);GnrUEBQvjP;Two year;91.7;2014-07-01;;0
7975-TZMLR;Male;0;No;No;Yes;Electronic check;D3WFiD5Qx6;One year;103.1;2016-02-01;;0
7976-CICYS;Male;0;No;No;Yes;Credit card (automatic);GaHAjfWhZK;Month-to-month;20.7;2019-09-01;;0
7977-HXJKU;Male;0;No;Yes;No;Mailed check;D8LjnywsFR;Two year;19.6;2018-04-01;;0
7978-DKUQH;Female;0;Yes;No;Yes;Electronic check;B4cHVJ7bFp;Month-to-month;74.6;2017-12-01;;0
7979-CORPM;Male;0;No;No;Yes;Credit card (automatic);BQoSygDEWm;Month-to-month;90.55;2018-05-01;2020-05-01;1
7980-MHFLQ;Female;0;Yes;Yes;No;Mailed check;HnDShcFwPs;Two year;24.9;2014-01-01;;0
7982-VCELR;Female;0;No;No;Yes;Credit card (automatic);BnceSLYgx6;Month-to-month;94.8;2017-01-01;;0
7989-AWGEH;Male;0;Yes;Yes;Yes;Electronic check;5cE48BnXSX;Month-to-month;39.2;2015-12-01;;0
7989-CHGTL;Male;0;No;No;Yes;Mailed check;88SegPvufg;Month-to-month;19.6;2020-01-01;2020-02-01;1
7989-VCQOH;Male;0;Yes;Yes;No;Electronic check;5JQoFKHmBK;Month-to-month;83.25;2018-07-01;;0
7993-NQLJE;Male;0;Yes;Yes;No;Mailed check;KxXqrLo66X;Month-to-month;75.1;2018-10-01;;0
7993-PYKOF;Male;0;Yes;No;No;Electronic check;DydQ2yLsre;Month-to-month;75.0;2019-12-01;2020-08-01;1
7994-UYIVZ;Male;0;Yes;No;Yes;Bank transfer (automatic);9ytdNXMPi6;Month-to-month;85.65;2019-05-01;;0
7994-XIRTR;Male;1;No;No;No;Bank transfer (automatic);JHUJTxr8Ep;One year;65.25;2015-07-01;;0
7995-ZHHNZ;Male;0;Yes;No;No;Credit card (automatic);KArZETgozd;One year;56.1;2016-07-01;;0
7996-BPXHY;Female;0;Yes;Yes;Yes;Bank transfer (automatic);5gCrVSpwjh;Two year;25.0;2018-12-01;;0
7996-MHXLW;Female;0;No;No;Yes;Credit card (automatic);CEaS68Bvp6;Two year;25.15;2014-07-01;;0
7997-EASSD;Female;0;Yes;No;Yes;Credit card (automatic);KjT3NXeJXk;One year;81.2;2014-10-01;;0
7998-WNZEM;Male;0;No;No;No;Bank transfer (automatic);JErFis9wKH;Two year;80.6;2014-02-01;;0
7998-ZLXWN;Female;0;Yes;No;No;Credit card (automatic);5RPjiXokF7;Month-to-month;20.45;2018-10-01;;0
8000-REIQB;Female;1;No;No;Yes;Electronic check;47qALWmYyx;Month-to-month;69.95;2020-09-01;2020-10-01;1
8003-EWNDZ;Female;0;No;No;Yes;Electronic check;3PRJngvwAB;Month-to-month;21.2;2019-03-01;;0
8006-PYCSW;Female;0;No;No;No;Mailed check;GH9UawEw6w;Month-to-month;20.1;2019-11-01;;0
8007-YYPWD;Female;0;No;No;No;Bank transfer (automatic);BcatJkLpdh;Two year;25.05;2018-10-01;;0
8008-ESFLK;Female;0;Yes;No;No;Electronic check;9VVcXGia5k;One year;110.5;2015-08-01;;0
8008-HAWED;Male;0;No;No;Yes;Electronic check;G2SwVYiXiA;Month-to-month;50.75;2019-05-01;2020-07-01;1
8008-OTEZX;Female;0;Yes;Yes;No;Mailed check;4wKeUkNjwr;One year;19.65;2017-02-01;;0
8010-EZLOU;Male;1;No;No;Yes;Electronic check;JjwQrexc3w;Month-to-month;80.2;2019-06-01;2020-09-01;1
8012-SOUDQ;Female;1;No;No;Yes;Electronic check;GiVx9rmjpn;Month-to-month;90.25;2016-06-01;;0
8015-IHCGW;Female;0;Yes;Yes;Yes;Electronic check;7FYpFp7NRC;Two year;115.5;2014-01-01;;0
8016-NCFVO;Male;1;No;No;Yes;Electronic check;DEZD53Rf4S;Month-to-month;116.5;2015-06-01;;0
8016-ZMGMO;Female;1;Yes;No;Yes;Bank transfer (automatic);8gRZQTJQ7X;One year;70.85;2014-07-01;;0
8017-LXHFA;Female;1;No;No;Yes;Electronic check;973Aimswtk;Month-to-month;94.75;2018-06-01;2020-05-01;1
8017-UVSZU;Female;0;Yes;No;No;Credit card (automatic);8AA7zSn5bD;Month-to-month;56.6;2016-09-01;;0
8019-ENHXU;Male;0;Yes;No;Yes;Electronic check;4ZtVEPwBLs;Month-to-month;99.45;2017-02-01;2020-08-01;1
8020-BWHYL;Female;1;No;No;Yes;Credit card (automatic);BrFEVoMjCM;Month-to-month;75.3;2019-03-01;2020-06-01;1
8022-BECSI;Male;0;No;No;No;Mailed check;3Sv7JGyMuC;One year;19.6;2018-03-01;;0
8023-QHAIO;Female;1;Yes;No;Yes;Bank transfer (automatic);C5xGi3sD8a;Month-to-month;76.85;2015-05-01;;0
8024-XNAFQ;Female;1;No;No;Yes;Bank transfer (automatic);AcHUPgkxYD;Two year;107.4;2014-01-01;;0
8028-PNXHQ;Male;0;Yes;Yes;Yes;Bank transfer (automatic);Gb5JX9K8X8;Two year;24.25;2014-11-01;;0
8029-XYPWT;Male;1;Yes;No;Yes;Bank transfer (automatic);4K3N3LckDn;Two year;115.05;2014-02-01;;0
8033-ATFAS;Female;0;Yes;Yes;Yes;Mailed check;JAEX76VLzq;Month-to-month;59.85;2016-10-01;;0
8033-VCZGH;Male;0;Yes;No;Yes;Electronic check;AhSB6aZ7Kc;One year;103.95;2015-11-01;;0
8034-RYTVV;Female;0;No;No;Yes;Credit card (automatic);HmMDGikdfR;One year;84.25;2015-06-01;;0
8035-BUYVG;Male;0;Yes;No;Yes;Electronic check;KaQBAvWWDQ;One year;42.35;2017-02-01;2020-06-01;1
8035-PWSEV;Female;0;No;No;Yes;Electronic check;CuuYUHDPuh;Month-to-month;89.25;2019-07-01;;0
8039-ACLPL;Female;0;Yes;Yes;No;Credit card (automatic);9zWGmGvBsj;Two year;68.75;2014-01-01;;0
8039-EQPIM;Male;0;Yes;No;No;Bank transfer (automatic);Kqstg7ywXB;Two year;60.25;2014-04-01;;0
8040-MNRTF;Female;0;No;No;No;Mailed check;GDsC9XHvYH;Month-to-month;71.1;2019-12-01;;0
8041-TMEID;Male;1;Yes;No;No;Credit card (automatic);BQj6Uwip23;Two year;108.5;2014-10-01;;0
8042-JVNFH;Male;0;No;No;Yes;Mailed check;CzUZrUMgCb;Month-to-month;71.35;2020-01-01;2020-02-01;1
8042-RNLKO;Male;0;No;No;No;Bank transfer (automatic);EqMhyFeAaS;One year;25.45;2014-07-01;;0
8043-PNYSD;Male;0;Yes;Yes;No;Mailed check;JupffwFDW4;Two year;19.55;2014-10-01;;0
8044-BGWPI;Male;0;Yes;Yes;Yes;Electronic check;Gyh2vWDrfQ;Month-to-month;21.15;2019-01-01;;0
8046-DNVTL;Male;0;Yes;No;Yes;Credit card (automatic);BngbMmsC4U;Two year;38.6;2014-11-01;;0
8048-DSDFQ;Male;0;No;No;No;Mailed check;HXsZYentLs;Month-to-month;20.2;2019-12-01;;0
8049-WJCLQ;Male;0;Yes;Yes;No;Mailed check;E4nutTa5LQ;Month-to-month;60.2;2019-03-01;;0
8050-DVOJX;Male;1;No;No;No;Credit card (automatic);GFTtT7siqY;Two year;81.35;2015-12-01;;0
8050-WYBND;Female;0;No;Yes;Yes;Credit card (automatic);6JECzg99BZ;One year;49.45;2018-03-01;;0
8050-XGRVL;Female;0;Yes;Yes;No;Credit card (automatic);GDaGd5bpM5;One year;54.75;2014-11-01;;0
8051-HJRLT;Female;1;No;No;Yes;Electronic check;EYfKv4f4w2;Month-to-month;70.55;2020-06-01;2020-07-01;1
8053-WWDRO;Female;0;Yes;No;No;Bank transfer (automatic);FuqmMU5bQR;Month-to-month;19.5;2019-08-01;2020-02-01;1
8058-DMYRU;Male;1;No;No;Yes;Electronic check;AwL7BXkHrM;Month-to-month;90.05;2015-07-01;;0
8058-INTPH;Female;0;No;No;Yes;Electronic check;5PdG3EUbxj;Month-to-month;79.65;2020-11-01;2020-12-01;1
8058-JMEQO;Female;1;No;No;Yes;Electronic check;4bHrAyMcJK;Month-to-month;84.45;2020-01-01;2020-10-01;1
8059-UDZFY;Female;1;No;Yes;Yes;Bank transfer (automatic);JrsYEGBbuR;Month-to-month;105.35;2017-04-01;;0
8060-HIWJJ;Male;0;No;No;No;Credit card (automatic);Cghgf7svRB;Two year;86.55;2014-09-01;;0
8062-YBDOE;Male;1;No;No;Yes;Electronic check;KkwRc8X3k3;Month-to-month;69.65;2020-01-01;2020-02-01;1
8063-GBATB;Female;1;No;No;Yes;Electronic check;Exy7JCtu43;Month-to-month;85.25;2018-01-01;2020-04-01;1
8063-RJYNF;Male;0;No;No;Yes;Electronic check;kNVEbh6P9Z;Month-to-month;94.25;2019-06-01;2020-10-01;1
8064-RAVOH;Male;0;No;Yes;Yes;Electronic check;5zaHdwgj9K;Month-to-month;49.85;2019-12-01;;0
8065-BVEPF;Male;1;No;No;Yes;Bank transfer (automatic);GpWBYebVpE;Month-to-month;99.1;2014-08-01;;0
8065-QBYTO;Female;1;No;No;Yes;Credit card (automatic);9RPJ8hEF99;One year;99.65;2014-02-01;;0
8065-YKXKD;Female;0;No;No;Yes;Electronic check;JhT4orXNBt;Month-to-month;74.75;2019-03-01;2020-01-01;1
8066-POXGX;Female;0;No;No;Yes;Electronic check;7BETJpX8si;Month-to-month;35.1;2019-02-01;2020-03-01;1
8067-NIOYM;Female;0;Yes;Yes;Yes;Credit card (automatic);FEwTNvwMyo;Two year;21.1;2018-01-01;;0
8069-RHUXK;Female;0;Yes;Yes;No;Credit card (automatic);HbL4jhUvfe;Two year;35.7;2014-06-01;;0
8069-YQQAJ;Male;0;No;No;Yes;Mailed check;9SdU88Wkfj;Month-to-month;31.1;2018-11-01;;0
8070-AAWZP;Male;1;Yes;No;No;Mailed check;8HUw3C7xTP;Month-to-month;34.25;2018-01-01;;0
8071-SBTRN;Female;0;No;No;Yes;Mailed check;JFEuu8HQ6U;Two year;111.15;2014-03-01;;0
8073-IJDCM;Female;0;No;No;Yes;Mailed check;4dJxGmxN5J;Month-to-month;20.3;2020-11-01;2020-12-01;1
8075-GXIUB;Male;1;Yes;No;No;Credit card (automatic);CgUCtoY7Lk;One year;19.85;2019-04-01;;0
8076-FEZKJ;Male;0;No;No;No;Mailed check;CWqquZ3KVh;One year;19.5;2019-03-01;;0
8079-XRJRS;Male;0;Yes;No;No;Electronic check;KNo4dHLKvi;One year;89.75;2015-02-01;2020-07-01;1
8080-DDEMJ;Male;1;No;No;No;Electronic check;3oKca4ocMs;Month-to-month;45.1;2020-07-01;2020-08-01;1
8080-POTJR;Female;0;No;No;Yes;Credit card (automatic);QKGhXwwGgg;One year;79.3;2017-07-01;;0
8082-GHXOP;Male;0;No;Yes;No;Mailed check;95faehG3xA;Month-to-month;44.0;2018-12-01;;0
8083-YTZES;Male;0;No;No;Yes;Electronic check;5VAgNd5GGR;Month-to-month;74.35;2020-07-01;2020-11-01;1
8084-OIVBS;Female;0;No;No;No;Mailed check;3ynzYLXHCF;One year;20.0;2019-02-01;;0
8085-MSNLK;Female;0;Yes;No;No;Mailed check;5m5ceauzWy;Two year;113.95;2014-11-01;;0
8086-OVPWV;Male;0;No;No;Yes;Electronic check;C794XsYUpG;Month-to-month;80.2;2020-05-01;2020-07-01;1
8087-LGYHQ;Male;0;No;No;Yes;Electronic check;7WLDWmiKu3;Month-to-month;94.05;2019-04-01;;0
8089-UZWLX;Female;1;No;No;No;Bank transfer (automatic);9akcvqUKpu;Two year;104.05;2014-02-01;;0
8091-TTVAX;Male;0;Yes;No;No;Credit card (automatic);GZTXRgjEnn;One year;100.35;2015-03-01;;0
8092-NLTGF;Male;0;No;No;No;Bank transfer (automatic);4FQZZvnqC9;Two year;24.75;2014-01-01;;0
8095-WANWK;Female;0;No;No;No;Mailed check;9X5unBMvZz;Month-to-month;45.25;2019-03-01;;0
8096-LOIST;Female;0;No;No;Yes;Electronic check;9QBjSDDRKk;Month-to-month;56.2;2018-06-01;;0
8097-OMULG;Male;0;Yes;Yes;No;Credit card (automatic);AcAhYWJX5k;One year;76.75;2015-02-01;;0
8097-VBQTZ;Male;0;No;No;Yes;Mailed check;JAkSX9xYo7;Month-to-month;69.9;2015-07-01;;0
8098-LLAZX;Female;1;No;No;Yes;Electronic check;GiMbkmRDum;Month-to-month;95.45;2020-02-01;2020-06-01;1
8098-TDCBU;Female;0;Yes;No;No;Electronic check;JbmVsQAeJ7;Two year;25.25;2016-07-01;;0
8099-MZPUJ;Male;0;Yes;Yes;No;Credit card (automatic);6f4ShjnCop;Two year;111.8;2016-01-01;;0
8100-HZZLJ;Female;0;No;Yes;Yes;Electronic check;JyLeJG4wge;Month-to-month;63.95;2016-06-01;;0
8100-PNJMH;Male;0;Yes;Yes;Yes;Credit card (automatic);3aTFPAH53S;Two year;88.85;2014-05-01;;0
8104-OSKWT;Female;0;No;No;Yes;Electronic check;9x5HXDhhcg;Month-to-month;79.8;2019-01-01;;0
